0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1.0,0.48135,1.0,0.46308499999999997,0.998005,0.444805,0.99919,0.450345,0.994705,0.43093,0.9833700000000001,0.391525,0.97644,0.374505
0.97299,0.486575,0.0,0.630655,0.318035,0.678195,0.84629,0.182865,1.0,0.483235,0.3549,0.49725,0.22574,0.57726
0.99083,0.50437,0.990515,0.48091,0.987825,0.471505,0.979735,0.46514500000000003,0.99502,0.47746500000000003,0.973565,0.44449,0.966845,0.43605
0.5,0.5,1.0,0.7586200000000001,0.5,0.5,0.554955,0.0,0.5,0.5,0.5,0.5,0.0,0.38793
0.92067,0.40819,0.71822,0.514595,0.967105,0.498665,0.939735,0.568975,0.905605,0.491055,0.942795,0.7749550000000001,0.9585699999999999,0.21256999999999998
1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.95505,1.0,0.36515,1.0,0.08423999999999998,1.0,0.0,1.0,0.0,0.86263
0.160325,0.0,0.0,1.0,1.0,0.816585,0.517575,0.0,0.0,0.0,1.0,1.0,0.943415,0.0
0.978295,0.5407150000000001,0.9874350000000001,0.471665,0.985825,0.45758,0.980485,0.467195,0.9735849999999999,0.506395,0.9771799999999999,0.416025,0.97306,0.402515
0.541665,0.396575,0.0,1.0,0.0,1.0,0.859375,0.735865,0.089285,0.18638500000000002,0.0,0.0,0.0,1.0
1.0,0.488705,1.0,0.47753,1.0,0.46659,1.0,0.456005,1.0,0.7808649999999999,1.0,0.43631,1.0,0.42739
0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.40625,1.0,1.0
1.0,0.52906,0.9726250000000001,0.53709,0.99976,0.566155,1.0,0.490445,0.9742299999999999,0.535165,0.978565,0.57322,0.97431,0.55612
0.58594,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.19323,0.16146
1.0,0.548855,1.0,0.560985,1.0,0.61287,0.99301,0.546185,0.97465,0.596055,0.96496,0.62144,0.946205,0.641715
0.508335,0.321875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.56146,0.22499999999999998
1.0,0.584005,0.99676,0.58167,0.97308,0.666735,0.9587950000000001,0.61305,0.95704,0.685535,0.92125,0.734495,0.9050549999999999,0.746125
0.81908,1.0,0.604165,0.0,1.0,1.0,0.9385950000000001,0.654605,0.16557,1.0,0.470395,0.79386,0.50877,0.52522
1.0,0.292715,1.0,0.880655,0.9353,0.592965,1.0,0.45037499999999997,0.96922,0.73995,0.82726,0.4196,1.0,0.504395
0.923915,0.55299,1.0,0.69565,1.0,0.0,0.8346899999999999,0.54212,1.0,0.63519,1.0,0.80299,1.0,0.677535
1.0,0.64023,1.0,0.512385,1.0,0.53882,1.0,0.521585,0.9938100000000001,0.66633,1.0,0.527445,1.0,0.52192
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.83892,0.9065449999999999,0.9101049999999999,0.715095,1.0,0.603095,0.902705,0.28064,1.0,0.104325,0.88546,0.0,0.70134
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.517645,1.0,0.591405,1.0,0.63484,1.0,0.62534,1.0,0.64389,1.0,0.693215,1.0,0.65837
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0
0.980435,0.5431,0.9838,0.596395,0.98013,0.637255,0.99022,0.67526,0.9643349999999999,0.731405,0.931325,0.7625850000000001,0.9141,0.7939700000000001
0.84722,0.694445,0.5,0.5,0.33531500000000003,0.849205,0.5,0.5,0.5,0.5,0.5,0.5,0.603175,0.37897000000000003
1.0,0.52535,1.0,0.554135,1.0,0.59749,1.0,0.642265,1.0,0.67413,1.0,0.6913050000000001,0.9728749999999999,0.714405
1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.52039,1.0,0.55991,1.0,0.580795,1.0,0.639605,0.9935149999999999,0.6544449999999999,0.9637249999999999,0.688195,0.9555899999999999,0.698745
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.6208400000000001,1.0,0.74295,1.0,0.864865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88564
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
1.0,0.46698,1.0,0.814685,1.0,0.547785,1.0,0.6014,1.0,0.0,1.0,0.297205,1.0,0.420745
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.9613849999999999,0.53902,0.963395,0.581255,0.94851,0.62309,0.920555,0.6759850000000001,0.8940049999999999,0.71098,0.85358,0.734915,0.85398,0.7823800000000001
0.84099,0.41343,0.91166,0.60954,0.733215,0.66431,0.6289750000000001,0.79152,1.0,0.42403,0.5053,0.722615,0.5053,0.694345
0.87426,0.485945,0.8284,0.47411,0.903105,0.514055,0.929735,0.512575,0.81731,0.54364,0.85799,0.5392,0.8653850000000001,0.52589
0.695895,0.468285,0.98732,0.52164,1.0,1.0,0.679105,0.576495,0.77239,0.5653,0.8078350000000001,0.08955000000000002,0.78918,0.83955
0.837735,0.52264,0.884905,0.44717,0.88679,0.51887,0.83019,0.47736,0.82264,0.50566,0.83396,0.43019,0.860375,0.48868
0.8636349999999999,0.475,0.946205,0.51731,1.0,0.8636349999999999,0.83182,0.470455,0.74091,0.41591,0.909045,0.547795,0.78409,1.0
0.788235,0.492155,0.70196,0.5,0.692155,0.564705,0.7,0.47059,0.782355,0.57059,0.733335,0.541175,0.762745,0.47255
0.70966,0.56241,0.675,0.5625,0.61591,0.639775,0.48182,0.72159,0.522585,0.68097,0.404545,0.66818,0.43325,0.63661
0.941525,0.39002000000000003,1.0,0.6818649999999999,0.912015,0.5960300000000001,0.92543,0.529505,0.95279,0.47854,0.9259649999999999,0.625,0.8894850000000001,0.62661
0.922785,0.4571,0.341275,0.09723500000000002,0.455195,0.217825,0.90324,0.52288,0.94757,0.496185,0.40753,0.8198300000000001,0.399905,0.159675
0.8543499999999999,0.376085,0.82174,0.52174,0.726085,0.6913050000000001,0.826085,0.591305,0.75,0.6347849999999999,0.78913,0.384785,0.752175,0.68913
0.22910000000000003,0.574305,0.33127,0.8668750000000001,0.76006,0.43034,0.6594450000000001,0.465945,0.603715,0.42415,0.7368399999999999,0.54489,0.7817350000000001,0.4226
0.64601,0.56791,0.726655,0.58404,0.758915,0.497455,0.7631600000000001,0.604415,0.76231,0.41681,0.7368399999999999,0.47623,0.77759,0.519525
0.895785,0.584255,0.5,0.5,0.782705,0.53437,0.69734,1.0,0.6917949999999999,0.9977849999999999,0.487805,0.7660750000000001,0.618625,0.5643
0.95058,0.583035,0.896495,0.686895,0.86495,0.752575,0.7989200000000001,0.864985,0.721515,0.90576,0.6220600000000001,0.937465,0.53219,0.92519
0.98857,0.595245,0.913415,0.731295,0.8588549999999999,0.79366,0.73984,0.9213899999999999,0.657045,0.9632149999999999,0.551445,0.969725,0.43373,0.92145
0.0,0.0,0.5,0.5,0.75407,0.10748999999999997,0.8029299999999999,0.6644950000000001,0.0,0.29316,0.5,0.5,0.5,0.5
0.87042,0.52487,0.89537,0.512715,0.892875,0.518965,0.83115,0.54974,0.839005,0.65576,0.87967,0.53674,0.873475,0.54221
1.0,0.0,0.5,0.5,0.889705,0.003674999999999984,0.9044099999999999,0.7757350000000001,0.29044000000000003,0.025735000000000008,0.5,0.5,0.5,0.5
1.0,0.508545,0.9810749999999999,0.48429,1.0,0.48282,1.0,0.474645,0.9951300000000001,0.46454,0.995865,0.45499,1.0,0.421365
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.9785200000000001,0.439525,0.8165899999999999,0.43655,0.981825,0.40879,0.9851300000000001,0.5423,0.9600150000000001,0.49438,0.9177150000000001,0.376405,1.0,0.343025
0.642045,0.34091,0.5,0.5,0.84091,0.0,0.65341,0.9791650000000001,0.82197,0.532195,0.67424,0.07576,0.5,0.5
0.97245,0.25344500000000003,1.0,0.48154,0.99449,0.06474000000000002,0.950415,0.8347100000000001,1.0,0.44948,1.0,0.437535,1.0,0.424915
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.810975,1.0,0.5,0.5,0.5,0.5
0.9972449999999999,0.50263,0.92041,0.443435,0.9411849999999999,0.417845,0.995305,0.468715,0.9824200000000001,0.46252,0.926105,0.51483,0.935805,0.39576
0.550675,0.554055,0.5,0.5,0.5,0.5,0.77365,0.9121600000000001,0.655405,1.0,0.5,0.5,0.5,0.5
1.0,0.21388000000000001,0.99575,0.133145,0.9475899999999999,0.012749999999999984,1.0,0.32091000000000003,1.0,0.383855,0.81445,0.06799,1.0,0.21232499999999999
0.829545,0.18560500000000002,0.5,0.5,0.5,0.5,0.8863650000000001,1.0,1.0,0.35985,0.5,0.5,0.5,0.5
0.93142,0.59655,0.9046000000000001,0.7057450000000001,0.836015,0.778925,0.772795,0.84981,0.6835249999999999,0.9076649999999999,0.598085,0.928355,0.479695,0.93142
0.71,0.195,0.5,0.5,1.0,0.0,0.95,1.0,0.715,0.8200000000000001,0.5,0.5,0.5,0.5
1.0,0.616975,0.95702,0.760065,0.8901,0.8607199999999999,0.7383,0.92111,0.6381950000000001,0.95865,0.547335,0.9412400000000001,0.3901,0.95702
0.956765,0.90793,0.135135,1.0,0.30267,0.778675,0.527025,0.64865,0.407005,0.448795,0.48421000000000003,0.45515,0.507005,0.482985
0.607145,0.45238,0.6666650000000001,0.5357149999999999,0.59524,0.59524,0.61905,0.54762,0.70238,0.511905,0.65476,0.47619,0.65476,0.47619
1.0,0.42623,1.0,0.52459,0.7868850000000001,0.491805,0.82787,0.508195,0.92623,0.483605,0.860655,0.5,0.84426,0.418035
0.99091,0.5,0.9431350000000001,0.515655,0.931245,0.52286,0.9,0.5,0.8454550000000001,0.522725,0.8967149999999999,0.54218,0.88559,0.547895
0.69643,0.761905,0.10587999999999997,0.55671,0.41686,0.11810999999999999,0.8333349999999999,0.50595,0.9107149999999999,0.70238,0.16385,0.653645,0.326015,0.18166
0.934445,0.464445,1.0,0.48753,1.0,0.465555,0.93889,0.50111,0.91778,0.46778,1.0,0.463565,1.0,0.4
0.71818,0.436365,0.79091,0.427275,0.59091,0.16363499999999997,0.672725,0.48182,0.645455,0.472725,0.645455,0.645455,0.68182,0.29091
1.0,0.03773500000000002,1.0,0.8773599999999999,0.745285,0.4717,0.81132,0.5,1.0,0.49973,0.726415,0.537735,0.81132,0.4717
0.86905,0.9166650000000001,0.11904999999999999,0.38095,0.6666650000000001,0.42857,0.72619,0.42857,0.16357500000000003,0.56404,0.6666650000000001,0.5,0.642855,0.464285
0.71875,0.520835,0.7916650000000001,0.447915,0.6979150000000001,0.5,0.6666650000000001,0.46875,0.7395849999999999,0.5,0.6458349999999999,0.552085,0.7708349999999999,0.510415
1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.73872,0.05451,0.24247999999999997,0.727445,0.02255499999999999,0.642855
0.976085,0.532975,0.96807,0.56515,0.9549799999999999,0.59576,0.9244049999999999,0.25019,0.950115,0.8066,0.8896850000000001,0.67164,0.86127,0.68994
0.7992,0.70166,0.914045,0.902605,0.8800049999999999,0.853545,0.92005,0.44508000000000003,0.9865550000000001,0.539905,0.97912,0.07136500000000001,0.95981,0.9422200000000001
0.97941,0.550645,1.0,0.49041,0.991565,0.512775,0.98487,0.45342,0.994775,0.48642,0.9899,0.48452,1.0,0.473285
0.5,0.5,0.33164,0.92694,0.5,0.5,0.844345,0.0,0.98539,0.656925,0.36976,0.20394,0.34879499999999997,0.827825
0.984665,0.50438,1.0,0.504215,0.99329,0.496185,0.98934,0.48578,0.9991,0.48245,1.0,0.493645,1.0,0.487095
0.5,0.5,0.994595,0.38648499999999997,0.594595,0.472975,0.5,0.5,0.966215,0.536485,1.0,0.4,1.0,0.535135
0.8206100000000001,0.507015,0.67073,0.487805,0.763755,0.51733,0.59756,0.560975,0.716565,0.523775,0.609755,0.52439,0.64634,0.5
1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0
0.67347,0.60204,0.734695,0.62245,0.70408,0.60204,0.734695,0.72449,0.65306,0.79592,0.561225,0.7755099999999999,0.5,0.7551
0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.37329,1.0,0.61644
0.94853,0.691175,0.9558800000000001,0.6875,0.871325,0.8382350000000001,0.72794,0.889705,0.59559,0.944855,0.48897,0.930145,0.39705999999999997,0.9117649999999999
0.0,0.640525,0.61111,0.575165,0.121535,0.14508,0.34640499999999996,0.85621,0.0,1.0,0.091505,0.669935,0.10457499999999997,0.48693
0.633335,0.45,0.7666649999999999,0.5,0.6666650000000001,0.433335,0.683335,0.558335,0.783335,0.508335,0.8583350000000001,0.541665,0.85,0.466665
0.366665,0.7,0.363485,0.560795,0.41111,0.47778,0.53096,0.465605,0.522305,0.512875,0.495575,0.51363,0.49207,0.49917
1.0,0.31081000000000003,0.824325,0.64865,0.824325,0.37838,0.93243,0.594595,1.0,0.364865,0.7567550000000001,0.5,0.81081,0.472975
0.972655,0.48242,0.0,0.333985,0.0,0.492185,0.9863299999999999,0.50586,0.9667950000000001,0.490235,0.0,0.58203,0.0,0.498045
0.97601,0.51127,0.968785,0.49364,0.96763,0.50607,0.983525,0.49133,0.98468,0.5026,0.978325,0.48468,0.9763,0.497975
1.0,0.472355,1.0,0.0,0.75,0.444445,0.680555,0.38889,1.0,0.37144,0.583335,0.444445,1.0,0.3267
0.65517,0.448275,0.62069,0.448275,0.60345,0.465515,0.537025,0.472845,0.518245,0.481555,0.508535,0.488085,0.503705,0.49259
0.813725,0.460785,0.862745,0.5,0.80392,0.460785,0.813725,0.441175,0.843135,0.441175,0.8333349999999999,0.431375,0.82353,0.45098
0.625,0.583335,0.733335,0.633335,0.59518,0.61983,0.53883,0.599695,0.50535,0.57461,0.488165,0.55094,0.481575,0.531585
0.171875,0.578125,0.53125,0.5,0.5,0.53125,0.8125,0.53125,0.59375,0.5,0.484375,0.546875,0.53125,0.5
1.0,0.494595,1.0,0.486485,1.0,0.46757,0.9756750000000001,0.49189,0.994595,0.483785,0.994595,0.543245,1.0,0.46757
0.926355,0.52713,1.0,0.540345,1.0,1.0,0.957365,0.496125,0.918605,0.51938,1.0,0.635765,1.0,1.0
0.95187,0.49198,1.0,0.5401050000000001,1.0,0.50802,0.96524,0.502675,0.9679150000000001,0.49198,1.0,0.5,1.0,0.532085
0.3975,0.64375,0.615,0.55,0.64125,0.65875,0.66125,0.675,0.681425,0.326915,0.54625,0.6375,0.4525,0.605
0.8,0.516665,0.816665,0.533335,0.85,0.533335,0.85,0.5,0.816665,0.5,0.9,0.5,0.866665,0.5
0.52933,0.49581,0.53352,0.50419,0.5,0.494415,0.502795,0.480445,0.50838,0.46229,0.497205,0.526535,0.532125,0.48324
0.973265,0.6435649999999999,0.86277,0.83624,0.73782,0.912275,0.506335,0.9455450000000001,0.375645,0.922375,0.26178,0.780395,0.12059500000000001,0.708715
0.5273,0.507185,0.48707,0.52299,0.507185,0.52299,0.461205,0.50431,0.50862,0.466955,0.48132,0.52155,0.458335,0.47701
0.86207,0.49458,0.89852,0.50542,0.9,0.500985,0.8950750000000001,0.50542,0.89212,0.495075,0.91675,0.516255,0.9256150000000001,0.508375
0.51926,0.51284,0.50214,0.5,0.509985,0.490015,0.5107,0.475035,0.47575,0.49358,0.507135,0.48859,0.5,0.483595
0.7354499999999999,0.613755,0.71164,0.66799,0.628305,0.738095,0.50926,0.747355,0.48942,0.7698400000000001,0.329365,0.656085,0.29364999999999997,0.6627000000000001
0.54348,0.50343,0.569795,0.479405,0.55263,0.45881,0.56293,0.46911,0.6167050000000001,0.49428,0.561785,0.5389,0.573225,0.432495
0.971665,0.69287,0.741315,0.82267,0.60786,0.88757,0.22029500000000002,0.824495,0.131625,0.71024,0.11974499999999999,0.5,0.18647000000000002,0.344605
0.509875,0.503525,0.52045,0.49577,0.51058,0.50564,0.50564,0.52186,0.50141,0.500705,0.509875,0.484485,0.490125,0.530325
0.92868,0.500375,0.909635,0.47162,0.887605,0.47909,0.921585,0.545185,0.93129,0.559745,0.9402550000000001,0.46938,0.89171,0.51755
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.926045,0.69626,0.694435,0.88216,0.54429,0.994515,0.286875,0.94372,0.11885499999999999,0.7499,0.034540000000000015,0.55384,0.07050000000000001,0.34478
1.0,1.0,1.0,0.75625,0.8125,0.0,1.0,1.0,0.5125,0.515625,1.0,1.0,0.5,0.5
1.0,0.77451,0.813725,1.0,0.509805,1.0,0.2549,0.960785,0.08823500000000001,0.7941199999999999,0.0,0.558825,0.019610000000000016,0.333335
0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0
0.72222,0.72222,0.768475,0.9538150000000001,0.38889,1.0,0.333335,0.944445,0.0,0.6666650000000001,0.0,0.444445,0.0,0.38889
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.0,0.5,1.0,0.5,0.75,0.75,0.875,0.5,0.956005,0.56047,0.945335,0.5710500000000001,0.9346099999999999,0.58114
0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.5,1.0,0.5,0.8333349999999999,0.555555,1.0,0.444445,0.944445,0.444445,1.0,0.38889,0.88889,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
1.0,0.727275,1.0,0.272725,1.0,0.545455,1.0,0.454545,1.0,0.5,1.0,0.36363500000000004,1.0,0.40909
0.810605,0.18181999999999998,0.5,0.5,0.5,0.5,0.67235,0.64394,0.7140150000000001,0.69697,0.46212,0.75947,0.68182,0.657195
1.0,0.558825,1.0,0.617645,1.0,0.7058800000000001,1.0,0.52941,1.0,0.617645,1.0,0.558825,1.0,0.735295
0.5,0.5,0.0,0.18617,1.0,0.75532,0.539895,0.38298,0.0,0.31915,0.56383,0.204785,1.0,0.0
0.9583349999999999,0.6458349999999999,0.9166650000000001,0.416665,0.8541650000000001,0.625,0.9375,0.458335,0.9583349999999999,0.520835,0.9166650000000001,0.5625,0.8541650000000001,0.5
0.59295,0.416665,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55769,0.40464500000000003,0.5,0.5
1.0,0.459085,1.0,0.44337,0.99623,0.35099,1.0,0.334625,0.98331,0.32859499999999997,0.92894,0.263675,0.9595199999999999,0.25915
1.0,1.0,0.0,1.0,0.0,0.08772000000000002,0.673245,0.6052649999999999,0.7302649999999999,0.53509,0.614035,0.52851,0.67544,0.673245
1.0,0.620385,0.9990749999999999,0.501845,0.90122,0.349335,0.949595,0.38256999999999997,0.8532150000000001,0.379615,0.869275,0.347305,0.85746,0.31961
0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5
0.9612350000000001,0.40276,0.9820949999999999,0.41163,0.93512,0.38699,0.9085099999999999,0.36465000000000003,0.896355,0.35545499999999997,0.85151,0.251805,0.81669,0.25016499999999997
0.0,0.0,0.24653000000000003,1.0,1.0,0.0,1.0,0.769095,0.5,0.5,0.61979,0.0,1.0,1.0
0.920885,0.7173,0.75,0.8808,0.54958,0.9673,0.31118,0.94093,0.138185,0.805905,0.030590000000000006,0.597045,0.06645499999999999,0.372365
1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5
1.0,0.81774,1.0,1.0,0.885615,1.0,0.333335,1.0,0.0,1.0,0.5,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.534215,1.0,0.571055,1.0,0.61054,1.0,0.4375,1.0,0.6974750000000001,1.0,0.744905,1.0,0.79493
0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0
0.824735,0.46052,0.79132,0.4281,0.434355,0.39308,0.64898,0.522015,0.69048,0.368305,0.644655,0.340015,0.517295,0.405265
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.333335,0.583335,0.6302099999999999,0.5,0.5
1.0,0.525745,0.996815,0.550615,0.98071,0.57378,0.977565,0.36752,0.83013,0.773505,0.90213,0.6264149999999999,0.868905,0.6369
1.0,0.45238,0.0,0.0,0.0,0.0,1.0,0.65873,0.906745,0.88095,0.0,0.0,0.0,1.0
0.968345,0.49905,0.803805,0.71602,0.96157,0.29935500000000004,0.965615,0.58414,0.980985,0.545305,0.99838,0.54086,0.95793,0.525485
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.61529,1.0,0.10745500000000002,1.0,0.447995,1.0,0.57707,1.0,0.6391,0.9905999999999999,0.46569499999999997,1.0,0.53305
