0,1,2,3,4,5,6,7,8,9,10
0.7363391325655475,0.75,0.5339534194363609,0.6082427234710389,0.7929706701877532,0.5108313995734008,0.5108313995734008,0.6108061232520534,0.0,0.6408032109132442,0.5393712143063167
0.8659642244547904,0.875,0.699610644090674,0.7899937241075051,0.8509498298214426,0.6762987444233488,0.6762987444233488,0.755396602186112,0.0,0.8090142045911555,0.7158927026247477
0.9999999999999999,1.0,0.9997055479132637,0.9998490945227526,0.9944540399445034,0.9995530865933789,0.9995530865933789,0.9986487148684426,0.0,0.9994168556858578,0.98154023651572
0.0,0.0,0.00688632118605306,0.02849938705745858,0.03392536581610095,0.005553602262694451,0.005553602262694451,0.0464797537394217,0.0,0.05107942023390111,0.006922411306605147
0.11639304092134281,0.125,0.09248664628696635,0.028131443996758265,0.075235162483974,0.03430763581245263,0.03430763581245263,0.2862482236540236,0.0,0.1640927883145924,0.06835881165272573
0.24577309482969859,0.25,0.11203309742376828,0.03510061400775655,0.16457867130741866,0.08602614287165303,0.08602614287165303,0.24051984384489622,0.0,0.1883918086321441,0.08537640611479669
0.370374908110757,0.375,0.19951474759353977,0.10642875086659687,0.3764392081172012,0.16954113244106914,0.16954113244106914,0.3226779798435777,0.0,0.29391277769734403,0.16267666570522066
0.4903209997549619,0.5,0.2948157640853797,0.27368927497019624,0.5946221767955566,0.26561345115595875,0.26561345115595875,0.4263720370103632,0.0,0.42159323069993393,0.28410729737525237
0.6171281548640039,0.625,0.40726928675299956,0.4437073747506731,0.6986784393633498,0.37646360234082615,0.37646360234082615,0.5283406070091605,0.0,0.5449423290381739,0.4061147966541679
0.7363391325655475,0.75,0.5339470222004079,0.6082427234710389,0.7931265256299604,0.5106751361445123,0.5106751361445123,0.6092573426012684,0.0,0.6400994160513487,0.539082780501875
0.8659642244547904,0.875,0.6996152214232955,0.7900017132210065,0.8510654745595607,0.6763549992577487,0.6763549992577487,0.7538433667491793,0.0,0.8083546482634363,0.7156042688203057
0.9999999999999999,1.0,0.9997200244170366,0.9998499822020305,0.9947009149649593,0.999729664268023,0.999729664268023,0.9973093091666134,0.0,0.9988417547415667,0.981251802711278
0.0,0.0,0.015002841875562042,0.0372505732188938,0.03899877217082626,0.007366258037800123,0.007366258037800123,0.07171760219650658,0.0,0.06505075366375479,0.014133256417652118
0.11639304092134281,0.125,0.0915711108269427,0.026261103758167814,0.07522051207240699,0.03309190633570073,0.03309190633570073,0.28404755929691583,0.0,0.162150314495761,0.06720507643495821
0.24577309482969859,0.25,0.11203436584124171,0.03510061400775655,0.16538537907628204,0.0860183297002086,0.0860183297002086,0.23928883793933475,0.0,0.18778855589337695,0.08537640611479669
0.370374908110757,0.375,0.19951633311538153,0.10642919470623591,0.3770676172601797,0.1695348819039136,0.1695348819039136,0.32134154399918025,0.0,0.2932572430545499,0.16267666570522066
0.4903209997549619,0.5,0.29481642586840934,0.27369060648911314,0.5949061454112576,0.2656415785731587,0.2656415785731587,0.42489304800923033,0.0,0.4208532406737122,0.28410729737525237
0.6171281548640039,0.625,0.4072738365113281,0.4437020486750055,0.6990019952613711,0.3765698614724703,0.3765698614724703,0.5266641224888,0.0,0.5440374499300225,0.405826362849726
0.7363391325655475,0.75,0.5339422656348827,0.608243167310678,0.7932826927830519,0.510814210596223,0.510814210596223,0.6077130167366316,0.0,0.6393956211894531,0.538794346697433
0.8659642244547904,0.875,0.6996180202140249,0.7900088146552299,0.8511801841650253,0.6762268632460602,0.6762268632460602,0.7522945860983945,0.0,0.8076950919357175,0.7156042688203057
0.9999999999999999,1.0,0.9997320330215946,0.9998508698813086,0.9949452962983405,0.9996734094336232,0.9996734094336232,0.9959713883935002,0.0,0.9982706754821997,0.980963368906836
0.0,0.0,0.021819510397748838,0.04262591508637559,0.04243663151503041,0.008505418434396705,0.008505418434396705,0.09322827957643887,0.0,0.07584093431784167,0.02019036631093163
0.11639304092134281,0.125,0.09089314168740195,0.02511910436711573,0.07552505360647954,0.03236840665994734,0.03236840665994734,0.28184095522494435,0.0,0.16065826938854277,0.06662820882607445
0.24577309482969859,0.25,0.11203530336720031,0.03510105784739548,0.16619177513426164,0.08602926814023079,0.08602926814023079,0.23805783203377318,0.0,0.18718530315460935,0.08508797231035475
0.370374908110757,0.375,0.19951721549275434,0.10642963854587484,0.37769571469227436,0.1695255060981803,0.1695255060981803,0.3200095629409311,0.0,0.2926017084117558,0.16267666570522066
0.4903209997549619,0.5,0.29482195451413584,0.27369060648911314,0.5951932311358026,0.2656150137902476,0.2656150137902476,0.4234214836516772,0.0,0.42011325064749094,0.2838188635708105
0.6171281548640039,0.625,0.40727787614523797,0.44369583492006026,0.6993246160267401,0.3765167319066482,0.3765167319066482,0.5249920927545872,0.0,0.5431325708218715,0.405826362849726
0.7363391325655475,0.75,0.5339368748606207,0.6082427234710389,0.7934388599361428,0.5107470173218011,0.5107470173218011,0.6061716607294267,0.0,0.6386958480124831,0.538794346697433
0.8659642244547904,0.875,0.6996201296474317,0.7900132530516194,0.851294270348721,0.6761393557258826,0.6761393557258826,0.7507487753050415,0.0,0.8070395572929234,0.7153158350158639
0.9999999999999999,1.0,0.9997487016816529,0.9998508698813086,0.9951899893426055,0.9994218253131127,0.9994218253131127,0.9946408922639671,0.0,0.9977036179077587,0.9806749351023942
0.0,0.0,0.026948852788777816,0.04545539278476529,0.0446513373487929,0.00912422161279485,0.00912422161279485,0.10929520828352635,0.0,0.0835223525248141,0.02451687337755981
0.11639304092134281,0.125,0.09078899358311736,0.02535256401721042,0.07642215753182313,0.03251685691739134,0.03251685691739134,0.2799654902566403,0.0,0.15998262632112326,0.06662820882607445
0.24577309482969859,0.25,0.11203686131474917,0.03510105784739548,0.166999418035779,0.08603395604309744,0.08603395604309744,0.23683276584307578,0.0,0.1865820504158422,0.08508797231035475
0.370374908110757,0.375,0.199518277103031,0.10642963854587484,0.37832412383525327,0.1695364445382025,0.1695364445382025,0.3186805517401138,0.0,0.29194617376896215,0.16238823190077878
0.4903209997549619,0.5,0.2948186593861342,0.27369238184766886,0.595474706064429,0.2656868949675363,0.2656868949675363,0.4219469494366923,0.0,0.4193732606212697,0.2838188635708105
0.6171281548640039,0.625,0.407282715433642,0.4436927280425874,0.6996487953465311,0.3764886044894483,0.3764886044894483,0.5233260027352387,0.0,0.5422276917137205,0.405826362849726
0.7363391325655475,0.75,0.5339312359177224,0.608243611150317,0.79359471537835,0.5108095226933564,0.5108095226933564,0.6046347595083696,0.0,0.6380000965204382,0.538505912892991
0.8659642244547904,0.875,0.6996218944021774,0.7900163599290922,0.8514077331106478,0.6761518568001937,0.6761518568001937,0.7492089042265526,0.0,0.8063880443350544,0.7150274012114222
0.9999999999999999,1.0,0.9997538442872786,0.9998539767587812,0.9954300067236037,0.999367133113002,0.999367133113002,0.9933074262770016,0.0,0.9971365603333169,0.9803865012979522
0.0,0.0,0.03720296023821432,0.04860177198537463,0.047101696611172805,0.009811780699903896,0.009811780699903896,0.14249078972963902,0.0,0.09853530235027241,0.03288145370637441
0.11639304092134281,0.125,0.09031310264909678,0.024891858471966732,0.07701129110336602,0.03220745532819226,0.03220745532819226,0.2776861246775848,0.0,0.15881231600791468,0.06633977502163252
0.24577309482969859,0.25,0.11203824002939419,0.03510150168703452,0.1678067492264117,0.0860386439459641,0.0860386439459641,0.23560769965237816,0.0,0.18597879767707504,0.08508797231035475
0.370374908110757,0.375,0.19951961445623667,0.10643008238551388,0.3789544032435388,0.16954269507535802,0.16954269507535802,0.31735451039672846,0.0,0.29129063912616804,0.16238823190077878
0.4903209997549619,0.5,0.29482534615216255,0.2736928256873079,0.5957624152107432,0.2656978334075585,0.2656978334075585,0.4204828097227191,0.0,0.4186372922799735,0.2838188635708105
0.6171281548640039,0.625,0.40728654826035515,0.44368651428764194,0.6999711044010151,0.37661205259827013,0.37661205259827013,0.5216658524307543,0.0,0.5413268342904942,0.40553792904528413
0.7363391325655475,0.75,0.5339263690550256,0.608243611150317,0.7937505708205572,0.5105970044300682,0.5105970044300682,0.603102313073461,0.0,0.6373043450283928,0.538505912892991
0.8659642244547904,0.875,0.699622528610914,0.7900176914480092,0.8515205724508053,0.6762299885146379,0.6762299885146379,0.7476720030054957,0.0,0.8057365313771854,0.7147389674069802
0.9999999999999999,1.0,0.9997634815026475,0.999856195956976,0.9956703358154875,0.9992999398385799,0.9992999398385799,0.9919799000049003,0.0,0.9965735244438005,0.9798096336890685
0.0,0.0,0.04854819624486386,0.04935985008872357,0.048424597604626474,0.009993046277414463,0.009993046277414463,0.17845724815980213,0.0,0.11358042565513227,0.041246034035188894
0.11639304092134281,0.125,0.087592043851398,0.022748113015775062,0.07688255450810333,0.030827649251107515,0.030827649251107515,0.2706030147022792,0.0,0.1549675852195036,0.06432073839053937
0.24577309482969859,0.25,0.11203960495689276,0.03510150168703452,0.16861439212792861,0.08604020658025298,0.08604020658025298,0.2343870882478286,0.0,0.185375544938307,0.08508797231035475
0.370374908110757,0.375,0.19952097938373523,0.10643052622515281,0.3795846826518243,0.16953019400104694,0.16953019400104694,0.3160314389107751,0.0,0.29063912616829946,0.16238823190077878
0.4903209997549619,0.5,0.2948268351639792,0.2736937133665859,0.5960470072482136,0.26562282696169204,0.26562282696169204,0.41902015493746236,0.0,0.4179013239386773,0.2835304297663686
0.6171281548640039,0.625,0.407290188067018,0.4436807443723353,0.7002931017446148,0.37650423083233714,0.37650423083233714,0.5200101569124176,0.0,0.5404299985521934,0.40553792904528413
0.7363391325655475,0.75,0.5339211850879603,0.608243611150317,0.7939061145518802,0.5107438920532232,0.5107438920532232,0.601572836495984,0.0,0.6366085935363479,0.5382174790885492
0.8659642244547904,0.875,0.6996217565307128,0.7900176914480092,0.8516327883691943,0.6761940479259936,0.6761940479259936,0.7461380716418708,0.0,0.8050850184193168,0.7144505336025382
0.9999999999999999,1.0,0.9997702234172616,0.9998588589948098,0.9959081712202957,0.9995562118619569,0.9995562118619569,0.9906538586615148,0.0,0.9960145102392093,0.9795211998846265
0.0,0.0,0.052393748494185106,0.04891645428939939,0.049084489546931565,0.00991335192868137,0.00991335192868137,0.19023421780637428,0.0,0.1174774383475703,0.04384193827516586
0.11639304092134281,0.125,0.08699040035460541,0.022440088306334594,0.07754587527013657,0.03063388259928588,0.03063388259928588,0.26785144179153686,0.0,0.15360825571481396,0.06374387078165561
0.24577309482969859,0.25,0.11204168681600674,0.03510194552667345,0.16942359358386794,0.08603708131167521,0.08603708131167521,0.23316796177199506,0.0,0.18477631388446492,0.08508797231035475
0.370374908110757,0.375,0.1995212413395178,0.10643052622515281,0.3802134035056879,0.16954269507535802,0.16954269507535802,0.31471133728225387,0.0,0.28998761321043043,0.16238823190077878
0.4903209997549619,0.5,0.2948304336092027,0.2736941572062248,0.5963331578401059,0.2656743938932252,0.2656743938932252,0.41756195493835313,0.0,0.4171693772823062,0.2835304297663686
0.6171281548640039,0.625,0.40729566156415875,0.4436780813345017,0.7006179044861747,0.3765182945409371,0.3765182945409371,0.5183589161802287,0.0,0.5395371844988177,0.40553792904528413
0.7363391325655475,0.75,0.533916428522435,0.608244054989956,0.7940619699940874,0.5105766901843126,0.5105766901843126,0.6000492996333711,0.0,0.6359168637292276,0.5379290452841075
0.8659642244547904,0.875,0.6996203778160678,0.7900163599290922,0.8517443808658149,0.6761518568001937,0.6761518568001937,0.7446100799931099,0.0,0.8044375271463728,0.7141620997980964
0.9999999999999999,1.0,0.9997732152280412,0.9998624097119216,0.9961438246489127,0.9996562204564453,0.9996562204564453,0.9893307871755619,0.0,0.9954554960346185,0.9792327660801847
0.0,0.0,0.07164243862910268,0.044458972795293206,0.048089508403881265,0.00897264608677308,0.00897264608677308,0.24956008986788591,0.0,0.1394680115181055,0.056244591866166704
0.11639304092134281,0.125,0.0860062324795528,0.021771665810056184,0.07805521085526923,0.030197907632687183,0.030197907632687183,0.26432622101976,0.0,0.15176632401911094,0.06287856936832997
0.24577309482969859,0.25,0.11204254161908664,0.03510238936631238,0.17023092477450064,0.08604020658025298,0.08604020658025298,0.2319518051535936,0.0,0.18417306114569731,0.08508797231035475
0.370374908110757,0.375,0.19952238567267316,0.10643097006479174,0.3808446180466265,0.16952706873246917,0.16952706873246917,0.31339569043988036,0.0,0.2893401219374865,0.16238823190077878
0.4903209997549619,0.5,0.29483233623541283,0.27369504488550267,0.5966183732993442,0.26564782911031415,0.26564782911031415,0.4161052398679601,0.0,0.4164374306259351,0.2835304297663686
0.6171281548640039,0.625,0.4072992600093822,0.44367319909847314,0.7009395901188897,0.37664018001547006,0.37664018001547006,0.5167136151629041,0.0,0.5386403487605165,0.40524949524084236
0.7363391325655475,0.75,0.5339103621779969,0.608243611150317,0.7942178254362946,0.5107892084476009,0.5107892084476009,0.5985257627707583,0.0,0.6352251339221082,0.5379290452841075
0.8659642244547904,0.875,0.6996187233584937,0.7900159160894532,0.8518559733624351,0.6762503027603934,0.6762503027603934,0.7430850582017812,0.0,0.8037900358734293,0.7138736659936546
0.9999999999999999,1.0,0.9998002242479371,0.9998579713155319,0.9963844654516807,0.9994421395588683,0.9994421395588683,0.9880240499054842,0.0,0.9949045251998774,0.978944332275743
0.0,0.0,0.08341489694280367,0.03964198119362683,0.04687601793085694,0.00796318433615389,0.00796318433615389,0.2848152674430864,0.0,0.15127567845824696,0.06316700317277185
0.11639304092134281,0.125,0.08502370527492777,0.02135312503051401,0.07867395696083124,0.029941635609310173,0.029941635609310173,0.26073863324191116,0.0,0.1502421054324916,0.062301701759446215
0.24577309482969859,0.25,0.11204415471522132,0.03510238936631238,0.1710398145195553,0.08604958238598628,0.08604958238598628,0.230737133463908,0.0,0.18357383009185524,0.08508797231035475
0.370374908110757,0.375,0.19952453646751936,0.10643097006479174,0.3814783262746406,0.16954894561251355,0.16954894561251355,0.31208301345493905,0.0,0.288692630664543,0.1620997980963369
0.4903209997549619,0.5,0.29483463868887,0.27369593256478064,0.5969039004694681,0.26568533233324737,0.26568533233324737,0.41465446451243104,0.0,0.41570548396956397,0.2835304297663686
0.6171281548640039,0.625,0.40730441640215453,0.4436705360606391,0.7012637694386807,0.376519857175226,0.376519857175226,0.5150727689317274,0.0,0.5377515563920658,0.40524949524084236
0.7363391325655475,0.75,0.5339024483559346,0.6082409481124832,0.7943767979873453,0.5105751275500238,0.5105751275500238,0.5969918314071334,0.0,0.6345454691697632,0.5376406114796655
0.8659642244547904,0.875,0.6996170964752126,0.7900150284101753,0.8519672541481711,0.6761299799201493,0.6761299799201493,0.7415659761253162,0.0,0.8031465662854105,0.7135852321892127
0.9999999999999999,1.0,0.9998151005789568,0.9998579713155319,0.9966207423020665,0.9993218167186243,0.9993218167186243,0.9867143427779748,0.0,0.9943575760500618,0.9783674646668592
0.0,0.0,0.09750418870743088,0.029878396815716912,0.043527931321364566,0.005930197126315543,0.005930197126315543,0.33246514501071367,0.0,0.1628299792481056,0.06951254687049324
0.11639304092134281,0.125,0.08350576802505676,0.0207148836296851,0.07919887809018489,0.029529100157044748,0.029529100157044748,0.25561414424300566,0.0,0.1478894197512992,0.061147966541678644
0.24577309482969859,0.25,0.11204597461855273,0.03510283320595131,0.17184901597549462,0.08604645711740852,0.08604645711740852,0.2295269165603704,0.0,0.18297459903801272,0.08508797231035475
0.370374908110757,0.375,0.19952551535491736,0.10643141390443067,0.3821101642373481,0.16951456765815812,0.16951456765815812,0.3107733063274297,0.0,0.2880451393915995,0.1620997980963369
0.4903209997549619,0.5,0.2948374512667458,0.2736963764044196,0.5971897393504757,0.2656415785731587,0.2656415785731587,0.41320665901433395,0.0,0.4149775589981175,0.28324199596192684
0.6171281548640039,0.625,0.4073084973975038,0.4436660976642496,0.7015860784931651,0.3766464305526256,0.3766464305526256,0.5134378624154148,0.0,0.5368667857085403,0.40496106143640037
0.7363391325655475,0.75,0.5338970989431119,0.6082396165935665,0.7945348354057438,0.5107220151731788,0.5107220151731788,0.5954608699009403,0.0,0.6338617827324935,0.5376406114796655
0.8659642244547904,0.875,0.6996155661019567,0.7900141407308975,0.8520785349339071,0.6761299799201493,0.6761299799201493,0.7400513488349993,0.0,0.8025071183823171,0.7132967983847707
0.9999999999999999,1.0,0.9998199536545072,0.9998615220326436,0.9968532786218391,0.9993374430615131,0.9993374430615131,0.9854031507217498,0.0,0.9938106269002458,0.9780790308624172
0.0,0.0,0.09931191798853806,0.024746722910025776,0.04207816399795394,0.0048926079584964335,0.0048926079584964335,0.3410881260645082,0.0,0.16293052137123398,0.06951254687049324
0.11639304092134281,0.125,0.08046290344206451,0.01957510343682789,0.0794950034303783,0.028796224675558056,0.028796224675558056,0.2467149664480357,0.0,0.14385164808648243,0.05912892991058555
0.24577309482969859,0.25,0.1120473395460513,0.03510283320595131,0.1726579057205493,0.08605739555743071,0.08605739555743071,0.22831818458554898,0.0,0.18237536798417064,0.08479953850591287
0.370374908110757,0.375,0.19952612198936115,0.1064318577440696,0.3827420022000556,0.16955363351538022,0.16955363351538022,0.30946656905735237,0.0,0.28739764811865554,0.1620997980963369
0.4903209997549619,0.5,0.2948383474312651,0.2736977079233366,0.597474331387946,0.2656947081389807,0.2656947081389807,0.41176182337366907,0.0,0.4142496340266719,0.28324199596192684
0.6171281548640039,0.625,0.4073122337141918,0.4436625469471377,0.7019083875476491,0.3765386087866926,0.3765386087866926,0.5118074106852502,0.0,0.5359779933400897,0.40496106143640037
0.7363391325655475,0.75,0.5338908120043306,0.6082396165935665,0.7946925611132571,0.5107579557618233,0.5107579557618233,0.5939328782521796,0.0,0.6331780962952238,0.5373521776752235
0.8659642244547904,0.875,0.6996143390459226,0.7900128092119806,0.8521895040087584,0.6761846721202602,0.6761846721202602,0.7385411763308303,0.0,0.8018676704792238,0.7132967983847707
0.9999999999999999,1.0,0.9998354917685566,0.9998588589948098,0.9970870617851499,0.9997187258280006,0.9997187258280006,0.9840993833091043,0.0,0.9932676994353549,0.9777905970579752
0.0,0.0,0.09040237442236165,0.011610844955274313,0.036914984908517745,0.0022689449874598606,0.0022689449874598606,0.32571020428164343,0.0,0.15110676769139175,0.062013267955004336
0.11639304092134281,0.125,0.08156864637451473,0.020091288936941898,0.08052738987955799,0.02912125260764597,0.02912125260764597,0.24825483752652455,0.0,0.14471228866045704,0.05999423132391113
0.24577309482969859,0.25,0.11204808405195961,0.03510327704559035,0.17346586033295086,0.0860386439459641,0.0860386439459641,0.22711093753944345,0.0,0.18177613693032812,0.08479953850591287
0.370374908110757,0.375,0.1995276937240565,0.1064318577440696,0.38337602213895394,0.16955363351538022,0.16955363351538022,0.3081642865734231,0.0,0.2867541785306371,0.1620997980963369
0.4903209997549619,0.5,0.2948403603546468,0.27369859560261445,0.597759858558069,0.26564001593886977,0.26564001593886977,0.41031995759043594,0.0,0.41352170905522545,0.28324199596192684
0.6171281548640039,0.625,0.4073165077295914,0.4436598839093041,0.7022310083130177,0.37658392518107026,0.37658392518107026,0.5101828986699493,0.0,0.5350972443414892,0.40496106143640037
0.7363391325655475,0.75,0.5338867723704207,0.6082387289142884,0.7948505985316547,0.5107532678589566,0.5107532678589566,0.5924108263182826,0.0,0.6324984315428792,0.5370637438707817
0.8659642244547904,0.875,0.699612725949788,0.7900119215327025,0.852300161372725,0.6763440608177265,0.6763440608177265,0.7370339736840934,0.0,0.8012322442610551,0.7130083645803289
0.9999999999999999,1.0,0.9998444396266029,0.9998615220326436,0.9973183512613852,0.9996437193821343,0.9996437193821343,0.9827985857538908,0.0,0.9927287936553895,0.9775021632535335
0.0,0.0,0.06396816823627585,0.0022529300073765857,0.03310026710505687,0.000459414480931954,0.000459414480931954,0.25688672815261504,0.0,0.121221627012853,0.04499567349293343
0.11639304092134281,0.125,0.07735408115045464,0.01871449837687844,0.08072065062789502,0.028250865308737466,0.028250865308737466,0.23613187948912517,0.0,0.13919453694319772,0.05710989327949234
0.24577309482969859,0.25,0.1120502210596594,0.035103720885229395,0.17427630863242793,0.08604176921454186,0.08604176921454186,0.22590814527948588,0.0,0.1811769058764856,0.08479953850591287
0.370374908110757,0.375,0.19952860367572217,0.10643230158370864,0.38400941865608385,0.16955988405253575,0.16955988405253575,0.3068649739469258,0.0,0.28611070894261825,0.1620997980963369
0.4903209997549619,0.5,0.294841132434848,0.2736994832818923,0.598044762306424,0.26571971028760283,0.26571971028760283,0.40888254659335077,0.0,0.41279780576870495,0.28295356215748485
0.6171281548640039,0.625,0.407320754170698,0.44365633319219244,0.7025536290783863,0.3765964262553813,0.3765964262553813,0.5085613565120806,0.0,0.5342164953428887,0.4046726276319585
0.7363391325655475,0.75,0.5338812437246941,0.6082378412350103,0.7950083242391681,0.5106188813101126,0.5106188813101126,0.5908917442418176,0.0,0.6318227884754597,0.5370637438707817
0.8659642244547904,0.875,0.699610919833603,0.7900114776930637,0.8524108187366921,0.6763534366234597,0.6763534366234597,0.7355327107522205,0.0,0.8006008397278124,0.7127199307758871
0.9999999999999999,1.0,0.9998480794332656,0.9998637412308385,0.997546211917892,0.999701536850823,0.999701536850823,0.9814963032699615,0.0,0.9921898878754241,0.9769252956446497
0.0,0.0,0.047740531418666354,0.00020860463031269205,0.03261462154713968,5.156693153317814e-05,5.156693153317814e-05,0.2085864518073809,0.0,0.10088396634654062,0.0343236227285838
0.11639304092134281,0.125,0.07383975130745234,0.017833032853897812,0.08113429097151226,0.02767894115900585,0.02767894115900585,0.22575222776430626,0.0,0.13479481363512047,0.05480242284395731
0.24577309482969859,0.25,0.11205186173008695,0.035103720885229395,0.1750861335101357,0.08606520872887513,0.08606520872887513,0.2247068379482442,0.0,0.18057767482264353,0.08479953850591287
0.370374908110757,0.375,0.19952930682019115,0.10643274542334757,0.3846428151732133,0.16955988405253575,0.16955988405253575,0.3055671462491444,0.0,0.28546723935459983,0.16181136429189497
0.4903209997549619,0.5,0.29484504798443983,0.27369992712153135,0.5983315363200852,0.26564782911031415,0.26564782911031415,0.4074495903824138,0.0,0.41207390248218356,0.28295356215748485
0.6171281548640039,0.625,0.40732446291309315,0.4436532263147196,0.702875626421986,0.3766917469470033,0.3766917469470033,0.506945754069076,0.0,0.5333397680292133,0.4046726276319585
0.7363391325655475,0.75,0.5338766663920727,0.6082387289142884,0.7951663616575666,0.5106641977044901,0.5106641977044901,0.5893771169515007,0.0,0.6311471454080402,0.5367753100663399
0.8659642244547904,0.875,0.6996095686932509,0.7900101461741468,0.8525214761006596,0.6762034237317268,0.6762034237317268,0.7340344176777793,0.0,0.7999694351945688,0.7124314969714451
0.9999999999999999,1.0,0.9998636037601687,0.9998637412308385,0.9977768779723584,0.9994968317589793,0.9994968317589793,0.9802044152870439,0.0,0.9916550037803837,0.9766368618402077
0.0,0.0,0.03289807541775916,0.0,0.032951892724075726,0.0,0.0,0.16134047485050473,0.0,0.08122999211749748,0.024228439573117988
0.11639304092134281,0.125,0.0738816780198073,0.01784723572234459,0.08192977714853766,0.027694567501894696,0.027694567501894696,0.22454052593205265,0.0,0.1340990621430751,0.05480242284395731
0.24577309482969859,0.25,0.11205292334036362,0.035104164724868325,0.175895334966075,0.0860480197516974,0.0860480197516974,0.2235085004744346,0.0,0.179978443768801,0.08479953850591287
0.370374908110757,0.375,0.19953246407672823,0.10643274542334757,0.385281510775378,0.16955675878395798,0.16955675878395798,0.3042752582662269,0.0,0.2848277914515065,0.16181136429189497
0.4903209997549619,0.5,0.29484798464663375,0.2737008148008092,0.598617686911977,0.26565095437889197,0.26565095437889197,0.40602108895762457,0.0,0.41135402088058814,0.28295356215748485
0.6171281548640039,0.625,0.40732699974803993,0.44364967559760793,0.7031963769220484,0.37656361093531476,0.37656361093531476,0.5053346064122193,0.0,0.5324630407155384,0.4046726276319585
0.7363391325655475,0.75,0.5338737710913182,0.6082378412350103,0.7953243990759646,0.510732953613201,0.510732953613201,0.5878684293760479,0.0,0.6304755240255457,0.5367753100663399
0.8659642244547904,0.875,0.6996074730469904,0.7900101461741468,0.8526315100428574,0.6762612412004156,0.6762612412004156,0.7325420643182023,0.0,0.7993420523462511,0.7121430631670032
0.9999999999999999,1.0,0.9998760121919736,0.9998646289101164,0.998005362050634,0.9996827852393565,0.9996827852393565,0.9789154971615588,0.0,0.991124141370268,0.9763484280357659
0.0,0.0,0.02059033114313023,0.0012254412431770279,0.033928482924945325,0.00022033143473267243,0.00022033143473267243,0.11786176204611298,0.0,0.06397696378874906,0.015575425439861568
0.11639304092134281,0.125,0.06901677309769262,0.017083831543328043,0.0824007722948874,0.027196087163740633,0.027196087163740633,0.20986349050313835,0.0,0.1279499058925726,0.05162965099509664
0.24577309482969859,0.25,0.11205449507505895,0.035104164724868325,0.17670578326555209,0.08605583292314183,0.08605583292314183,0.22231164792934122,0.0,0.17938323439988446,0.08479953850591287
0.370374908110757,0.375,0.19953184365513796,0.10643318926298662,0.3859136604489697,0.1695630093211135,0.1695630093211135,0.30298337028330957,0.0,0.28418834354841316,0.16181136429189497
0.4903209997549619,0.5,0.29484819145383045,0.2737017024800872,0.598902590660332,0.26564939174460306,0.26564939174460306,0.40459407246155155,0.0,0.4106301175940672,0.28295356215748485
0.6171281548640039,0.625,0.40733131512487886,0.443647900239052,0.7035196211091859,0.37662924157544786,0.37662924157544786,0.5037279135415105,0.0,0.5315903350867881,0.4043841938275166
